Hybridization REF,chrom,start
C8orf52,8,95904710
CCNE2,8,95961628
TP53INP1,8,96007377
C8orf38,8,96106398
LOC653212,8,96214737
PLEKHF2,8,96215208
C8orf37,8,96327411
LOC643216,8,97100272
LOC643228,8,97150133
GDF6,8,97223734
UQCRB,8,97311910
MTERFD1,8,97320821
PTDSS1,8,97343343
SDC2,8,97575058
PGCP,8,97726675
TSPYL5,8,98354890
LOC286150,8,98705607
MTDH,8,98725583
LAPTM4B,8,98856985
RPS23P1,8,98946328
MATN2,8,98950487
RPL30,8,99123118
C8orf47,8,99145926
HRSP12,8,99183743
POP1,8,99199244
NPAL2,8,99273563
LOC643460,8,99494286
KCNS2,8,99508426
STK3,8,99536043
LOC643494,8,99986001
MRP63P7,8,99987659
LOC643506,8,100021417
LOC643514,8,100022767
OSR2,8,100025862
VPS13B,8,100094670
COX6C,8,100959548
RGS22,8,101042452
FBXO43,8,101214762
POLR2K,8,101232015
SPAG1,8,101239439
RNF19,8,101338464
ANKRD46,8,101602176
MGC39715,8,101654299
PABPC1,8,101784320
RPS26P6,8,101977175
YWHAZ,8,102000090
ZNF706,8,102278456
DUXAP2,8,102447460
NACAP1,8,102450297
GRHL2,8,102574162
NCALD,8,102768135
LOC643831,8,102952996
RRM2B,8,103285907
EDD1,8,103334745
ODF1,8,103633036
KLF10,8,103730188
FLJ45248,8,103888226
AZIN1,8,103907712
LOC442395,8,104004643
LOC643972,8,104101554
ATP6V1C1,8,104102445
BAALC,8,104222097
LOC644001,8,104327743
FZD6,8,104380276
CTHRC1,8,104452962
SLC25A32,8,104480042
WDSOF1,8,104496118
TARBP2P,8,104740591
RIMS2,8,104900676
TM7SF4,8,105421230
DPYS,8,105460829
LRP12,8,105570640
LOC644103,8,106092457
ZFPM2,8,106400323
LOC346887,8,107347604
OXR1,8,107739270
LOC643319,8,107778131
STARS,8,107842321
LOC644199,8,108254600
ANGPT1,8,108330886
RSPO2,8,108980721
LOC644233,8,109212456
EIF3S6,8,109283148
KIAA0103,8,109525029
TMEM74,8,109864522
TRHR,8,110168900
NUDCD1,8,110322324
ENY2,8,110415812
PKHD1L1,8,110443882
MAPK6PS5,8,110551543
EBAG9,8,110621105
FLJ20366,8,110655592
LOC644335,8,110861091
KCNV1,8,111048409
LOC392262,8,111187003
LOC644430,8,111973168
LOC644468,8,112497899
CSMD3,8,113304333
TRPS1,8,116489900
EIF3S3,8,117726263
C8orf53,8,117847923
RAD21,8,117927355
LOC644660,8,117955813
LOC441376,8,118019664
SLC30A8,8,118216518
THRAP6,8,118602211
EXT1,8,118880783
SAMD12,8,119459408
LOC441377,8,119843193
TNFRSF11B,8,120004977
COLEC10,8,120148627
MAL2,8,120289814
NOV,8,120497882
LOC392264,8,120561331
ENPP2,8,120638507
CYCSP23,8,120699577
TAF2,8,120812196
DCC1,8,120915397
DEPDC6,8,120955146
COL14A1,8,121206533
MRPL13,8,121477264
MTBP,8,121526847
LOC643608,8,121549748
SNTB1,8,121619226
HAS2,8,122694719
MRPS36P3,8,123172890
LOC392265,8,123850694
ZHX2,8,123863082
DERL1,8,124094769
WDR67,8,124154101
FAM83A,8,124263933
C8orf76,8,124301412
ZHX1,8,124329877
LOC392266,8,124367434
ATAD2,8,124401922
LOC392267,8,124482003
C8orf32,8,124498146
FBXO32,8,124584539
C8ORFK36,8,124726954
ANXA13,8,124762215
FAM91A1,8,124859508
C8orf54,8,125065565
FLJ32770,8,125127495
LOC392268,8,125223255
LOC442396,8,125233346
LOC645063,8,125328643
LOC392269,8,125382794
TMEM65,8,125393412
TRMT12,8,125532243
RNF139,8,125556189
TATDN1,8,125569930
NDUFB9,8,125620531
MTSS1,8,125632212
ZNF572,8,126054733
SQLE,8,126079901
KIAA0196,8,126105690
C8orf36,8,126173278
TRIB1,8,126511745
LOC645274,8,127497943
FAM84B,8,127633869
LOC645290,8,127664143
SRRM1L,8,128162969
POU5F1P1,8,128497294
MYC,8,128817498
PVT1,8,128875988
LOC441378,8,129130904
CCDC26,8,130433119
MLZE,8,130829624
FAM49B,8,130922898
DDEF1,8,131133535
ADCY8,8,131861729
KIAA0143,8,133021330
HHLA1,8,133145212
KCNQ3,8,133210438
LRRC6,8,133653629
TMEM71,8,133791376
PHF20L1,8,133856786
TG,8,133948387
SLA,8,134118156
WISP1,8,134272494
NDRG1,8,134318596
LOC392271,8,134407422
FAM10A6,8,134489289
ST3GAL1,8,134540312
ZNF406,8,135559213
SAS-ZFAT,8,135679496
LOC645809,8,136060321
LOC286094,8,136315562
KHDRBS3,8,136538898
LOC645921,8,137958696
FLJ45872,8,138890875
C8ORFK32,8,139224285
COL22A1,8,139669660
KCNK9,8,140693986
NIBP,8,140811770
C8orf17,8,141012598
LOC644167,8,141112985
CHRAC1,8,141590586
LOC646107,8,141604503
EIF2C2,8,141610446
PTK2,8,141737683
DENND3,8,142207902
SLC45A4,8,142286453
GPR20,8,142436129
PTP4A3,8,142501189
FLJ43860,8,142513114
TSNARE1,8,143291348
BAI1,8,143542379
ARC,8,143689412
JRK,8,143740950
PSCA,8,143758915
LY6K,8,143778533
C8orf55,8,143805690
SLURP1,8,143819364
LYPD2,8,143828630
LYNX1,8,143842758
LY6D,8,143863300
GML,8,143913219
LOC646338,8,143928130
CYP11B1,8,143950775
CYP11B2,8,143988977
LY6E,8,144171300
C8orf31,8,144192054
LOC642276,8,144223954
LOC642295,8,144226394
HHCM,8,144241549
LY6H,8,144310706
LOC338328,8,144366443
ZFP41,8,144400484
GLI4,8,144420982
LOC642405,8,144431275
ZNF696,8,144444971
TOP1MT,8,144462901
C8orf51,8,144520176
RHPN1,8,144522533
MAFA,8,144582658
ZC3H3,8,144590975
GSDMDC1,8,144712103
LOC642475,8,144720552
NAPRT1,8,144728098
EEF1D,8,144733041
TIGD5,8,144751364
PYCRL,8,144757532
TSTA3,8,144765933
ZNF623,8,144802973
ZNF707,8,144838650
LOC286076,8,144851273
MAPK15,8,144870498
FLJ46072,8,144878092
LOC642564,8,144912680
LOC642574,8,144925288
SCRIB,8,144945083
SIAHBP1,8,144970535
NRBP2,8,144987904
LOC642584,8,145011999
PLEC1,8,145061309
PARP10,8,145123316
GRINA,8,145136214
SPATC1,8,145158595
LOC392275,8,145176011
OPLAH,8,145178164
LOC642602,8,145187678
EXOSC4,8,145205510
GPAA1,8,145209527
CYC1,8,145221987
SHARPIN,8,145225529
MAF1,8,145231306
KIAA1875,8,145234617
LOC642628,8,145238276
C8orf30A,8,145264660
LOC642638,8,145267755
KIAA1833,8,145275707
LOC653119,8,145388942
LOC642658,8,145393447
LOC653154,8,145408694
LOC642664,8,145411783
LOC642673,8,145415170
LOC642859,8,145433882
BOP1,8,145456864
LOC642876,8,145461353
HSF1,8,145486088
DGAT1,8,145510766
SCRT1,8,145525262
C8ORFK29,8,145547700
FBXL6,8,145549899
GPR172A,8,145553033
ADCK5,8,145568539
CPSF1,8,145589254
SLC39A4,8,145608606
VPS28,8,145619808
NFKBIL2,8,145624984
CYHR1,8,145660016
KIFC2,8,145662546
FOXH1,8,145670306
PPP1R16A,8,145692917
GPT,8,145700231
MFSD3,8,145705360
RECQL4,8,145707622
LRRC14,8,145714199
LRRC24,8,145718577
MGC70857,8,145722411
KIAA1688,8,145725371
ZNF251,8,145917107
ZNF34,8,145969309
RPL8,8,145985958
ZNF517,8,145995065
LOC642867,8,146023558
ZNF7,8,146023807
COMMD5,8,146034169
LOC642872,8,146047693
ZNF250,8,146077336
ZNF16,8,146126548
LOC642914,8,146172603
TMED10P,8,146190742
C8orf77,8,146199005
C8orf33,8,146248630
MGC13005,9,1993
LOC645536,9,3661
FLJ00038,9,4007
LOC284964,9,37489
FOXD4,9,106234
CBWD1,9,111039
LOC642313,9,158883
C9orf66,9,203462
DOCK8,9,263048
LOC645577,9,467739
LOC645586,9,493035
ANKRD15,9,494703
LOC642350,9,696918
DMRT1,9,831690
DMRT3,9,966964
DMRT2,9,1041614
SMARCA2,9,2005342
LOC645766,9,2396409
VLDLR,9,2611793
KCNV2,9,2707526
KIAA0020,9,2794152
LOC392281,9,2865442
LOC138234,9,2890261
RFX3,9,3214645
LOC645849,9,3814134
GLIS3,9,3817676
LOC645856,9,4264567
SLC1A1,9,4480444
C9orf68,9,4578821
PPAPDC2,9,4652298
CDC37L1,9,4657228
AK3,9,4701158
LOC392282,9,4771465
RCL1,9,4782937
JAK2,9,4975245
LOC642611,9,5030971
IGHEP2,9,5103552
INSL6,9,5153863
INSL4,9,5221419
RLN2,9,5289868
LOC645930,9,5301445
RLN1,9,5324969
C9orf46,9,5347971
CD274,9,5440559
PDCD1LG2,9,5500570
KIAA1432,9,5646654
KIAA1815,9,5774572
LOC645952,9,5846340
MLANA,9,5880909
KIAA2026,9,5909022
LOC441385,9,5997191
RANBP6,9,6001019
C9orf26,9,6231678
LOC645969,9,6266494
TPD52L3,9,6318375
UHRF2,9,6403151
C9orf38,9,6457602
GLDC,9,6522467
SNRPEL1,9,6738556
JMJD2C,9,6748083
LOC158345,9,7466936
LOC392285,9,7572679
LOC646041,9,7780551
C9orf123,9,7786490
PTPRD,9,8307268
RPS26P3,9,9080873
RN7SLP2,9,9432060
LOC646087,9,10819629
LOC646101,9,10954049
LOC646105,9,10956833
LOC646111,9,11001818
LOC646114,9,11002489
LOC646133,9,12088666
LOC646138,9,12160097
TYRP1,9,12683449
C9orf150,9,12765012
LOC646153,9,12820119
TDPX2,9,12962548
MPDZ,9,13096572
LOC646181,9,13312922
FLJ41200,9,13396385
LOC646206,9,13728798
LOC646211,9,13729266
LOC347193,9,13976174
LOC138864,9,14058931
NFIB,9,14077366
ZDHHC21,9,14607028
CER1,9,14709731
FREM1,9,14727154
LDHAL4,9,14910764
LOC389705,9,14987093
PSIP1P,9,15044990
C9orf52,9,15161561
LOC286348,9,15351324
SNAPC3,9,15412867
PSIP1,9,15454064
FTHL12,9,15516973
LOC646305,9,15542706
C9orf93,9,15543097
LOC646371,9,16193939
BNC2,9,16406402
MGC24103,9,16515996
C9orf39,9,17252114
SH3GL2,9,17569194
LOC646428,9,17823642
ADAMTSL1,9,18464167
C9orf94,9,18816136
C9orf138,9,18917893
PSMC3P,9,19016885
RRAGA,9,19039372
FAM29A,9,19043141
ADFP,9,19105759
LOC253482,9,19190346
C9orf55,9,19288066
RPS6,9,19366254
ASAH3L,9,19398925
LOC392288,9,19450924
SLC24A2,9,19505978
LOC646505,9,19885551
SMNP,9,20321444
MLLT3,9,20334968
KIAA1797,9,20648309
PTPLAD2,9,20993620
LOC646525,9,21035487
IFNB1,9,21067104
IFNW1,9,21130631
IFNA21,9,21155636
LOC392289,9,21168588
IFNA4,9,21176693
IFNA7,9,21191468
IFNA10,9,21196180
G13P1,9,21196451
LOC392291,9,21197668
IFNA16,9,21206372
IFNA17,9,21217242
LOC392292,9,21218743
IFNA14,9,21229001
IFNAP22,9,21268049
IFNA5,9,21294686
KLHL9,9,21321020
IFNA6,9,21340317
IFNA13,9,21357423
IFNA2,9,21374254
IFNWP12,9,21393244
IFNA8,9,21399133
LOC646581,9,21406504
IFNA1,9,21430440
IFNWP19,9,21445438
IFNE1,9,21470838
LOC402359,9,21684998
MTAP,9,21792635
C9orf53,9,21957144
CDKN2A,9,21957751
CDKN2B,9,21992902
LOC646605,9,22325299
DMRTA1,9,22436840
FLJ35282,9,22636205
LOC646609,9,22724319
LOC646611,9,22806621
LOC402360,9,23671895
ELAVL2,9,23681984
LOC646636,9,24533227
LOC646646,9,24958280
TUSC1,9,25666967
FLJ16323,9,26056673
C9orf82,9,26830683
PLAA,9,26894518
IFT74,9,26946410
LRRC19,9,26983586
TEK,9,27099441
C9orf14,9,27235688
C9orf11,9,27274667
MOBKL2B,9,27315207
IFNK,9,27514312
C9orf72,9,27536544
LOC392298,9,27598228
LRRN6C,9,27938528
LOC646700,9,28137984
LOC653777,9,28139897
LOC286239,9,29815691
LOC646734,9,29960275
LOC401497,9,30378939
LOC441391,9,30679104
LOC442405,9,30763462
LOC442406,9,30790052
LOC646753,9,30821704
LOC138412,9,31243899
LOC646768,9,31486381
LOC392301,9,32323186
ACO1,9,32374650
DDX58,9,32445703
TOPORS,9,32530542
NDUFB6,9,32543523
TAF1L,9,32619452
LOC401498,9,32773497
ASSP12,9,32935994
LOC646803,9,32944495
APTX,9,32962608
LOC646808,9,33009488
DNAJA1,9,33015209
SMU1,9,33037169
B4GALT1,9,33100642
SPINK4,9,33230196
BAG1,9,33242469
CHMP5,9,33255000
NFX1,9,33280510
AQP7,9,33374948
AQP3,9,33431158
NOL6,9,33451351
SUGT1P,9,33489513
LOC441459,9,33514213
LOC646833,9,33564246
LOC441395,9,33570699
TRBV20OR9-2,9,33607843
ANXA2P2,9,33614223
TRBV21OR9-2,9,33619141
TRBV22OR9-2,9,33623851
TRBV23OR9-2,9,33628035
TRBV24OR9-2,9,33639129
TRBV25OR9-2,9,33652201
PTENP1,9,33665438
TRBVAOR9-2,9,33672268
TRBV26OR9-2,9,33685578
TRBV29OR9-2,9,33776219
PRSS3,9,33785559
UBE2R2,9,33807182
UBAP2,9,33911691
WDR40A,9,34076386
LOC340499,9,34122461
UBAP1,9,34169011
C9orf48,9,34242379
KIF24,9,34299975
NUDT2,9,34319504
KIAA1161,9,34358907
C9orf24,9,34369017
C9orf25,9,34388182
DNAI1,9,34448811
UNQ470,9,34511040
CNTFR,9,34541431
C9orf23,9,34600492
DCTN3,9,34603548
ARID3C,9,34611455
OPRS1,9,34624719
GALT,9,34636635
IL11RA,9,34643932
CCL27,9,34651893
CCL19,9,34679567
CCL21,9,34699002
LOC259308,9,34708917
LOC389715,9,34822292
LOC646894,9,34825832
GLULP,9,34907172
LOC158383,9,34911184
KIAA1045,9,34925837
DNAJB5,9,34979785
LOC646911,9,35000696
MGC41945,9,35032226
VCP,9,35046560
FANCG,9,35063835
PIGO,9,35078688
STOML2,9,35089888
KIAA1539,9,35094118
UNC13B,9,35152059
LOC158381,9,35396786
LOC646932,9,35479536
RUSC2,9,35480124
TESK1,9,35595281
CD72,9,35599976
SIT1,9,35639295
MGC31967,9,35648311
C9orf100,9,35648874
CA9,9,35663915
TPM2,9,35671990
TLN1,9,35687334
CREB3,9,35722317
GBA2,9,35726863
LOC646945,9,35738763
KIAA0258,9,35739283
LOC646947,9,35746490
NPR2,9,35782406
SPAG8,9,35797782
HINT2,9,35802957
C9orf128,9,35808429
C9orf127,9,35819266
OR13E1P,9,35849022
OR13J1,9,35859460
LOC646962,9,35896195
LOC392310,9,35933090
OR2S2,9,35947136
bA327L3.4,9,35960925
OR13C6P,9,35981336
OR13C7P,9,35992909
OR2S1P,9,36003181
OR2AM1P,9,36011708
RECK,9,36026906
C9orf19,9,36126742
CCIN,9,36159391
CLTA,9,36180972
GNE,9,36204438
LOC646993,9,36293036
RNF38,9,36326393
MRPS21P4,9,36400487
MELK,9,36562905
PAX5,9,36828531
ZCCHC7,9,37110633
GRHPR,9,37412707
ZBTB5,9,37428111
LOC647013,9,37467145
PRAF1,9,37475945
FBXO10,9,37500895
LOC644560,9,37531231
rab1c,9,37625426
FRMPD1,9,37641052
RG9MTD3,9,37743802
EXOSC3,9,37770308
WDR32,9,37791296
MRPS10P5,9,37825818
LOC647027,9,37872403
MCART1,9,37875373
SHB,9,37909614
ALDH1B1,9,38382702
IGFBPL1,9,38398991
LOC340501,9,38425846
LOC340502,9,38476364
LOC647044,9,38517094
FLJ35740,9,38530566
C9orf122,9,38611086
LOC647051,9,38633042
CNTNAP3,9,39062764
LOC647060,9,39347336
LOC647062,9,39348282
LOC653809,9,39361060
LOC653501,9,39405991
LOC647067,9,39475392
LOC647069,9,39621025
LOC647072,9,39644226
LOC653043,9,39725827
LOC642265,9,39874962
LOC401507,9,39890338
LOC653076,9,39963733
LOC642342,9,40018532
LOC642373,9,40281722
LOC642389,9,40467293
LOC642406,9,40480465
LOC642429,9,40692767
ZNF658,9,40761412
LOC642490,9,40802916
LOC642545,9,40994437
LOC642555,9,41044827
LOC653114,9,41295118
LOC642629,9,41311260
LOC642639,9,41408609
LOC653120,9,41490666
LOC653123,9,41506052
ZNF658B,9,41578833
LOC642686,9,41620409
LOC389727,9,41766064
LOC392322,9,41789252
MGC21881,9,41942713
LOC642775,9,42118817
LOC642787,9,42240863
LOC642795,9,42241786
LOC642840,9,42322806
ANKRD20A2,9,42358299
LOC642873,9,42428095
LOC642888,9,42481158
LOC642893,9,42493327
LOC642911,9,42654883
LOC653165,9,42660990
LOC653353,9,42706850
LOC642931,9,42748684
LOC642937,9,42795380
AQP7P3,9,42847907
LOC642951,9,42988214
LOC392334,9,42998091
LOC642979,9,43052953
LOC441425,9,43079968
LOC441426,9,43124807
LOC643006,9,43130369
LOC389747,9,43152821
LOC442416,9,43331249
LOC441412,9,43365709
PTS-P1,9,43557726
LOC389730,9,43564651
CNTNAP3B,9,43624881
LOC643107,9,43938109
LOC643121,9,43955180
LOC643133,9,43996935
LOC653436,9,44011421
LOC643149,9,44065381
LOC643157,9,44087826
LOC441416,9,44101682
LOC653444,9,44179533
LOC653449,9,44184579
LOC653453,9,44281420
LOC441417,9,44341069
LOC643198,9,44412149
LOC643217,9,44490210
LOC643221,9,44524979
LOC643262,9,44689852
LOC643363,9,45059828
LOC643389,9,45242940
LOC643395,9,45246738
LOC643416,9,45249305
LOC441420,9,45262774
LOC643428,9,45322248
LOC653305,9,45323382
LOC643466,9,45327177
LOC643451,9,45327813
LOC643473,9,45331997
LOC504188,9,45623555
LOC643519,9,45837642
LOC158318,9,46275687
LOC643630,9,46416038
KGFLP1,9,46527458
LOC643648,9,46601457
LOC643655,9,46604146
LOC643666,9,46623365
LOC441408,9,46682968
LOC643705,9,46752707
LOC442415,9,46813668
LOC441410,9,46861151
LOC643756,9,46968055
LOC643792,9,47085673
FLJ45202,9,65227093
C9orf36,9,65243186
LOC643827,9,65248026
RBPSUHP1,9,65712821
LOC643876,9,65774304
LOC643880,9,65821785
LOC643907,9,66085368
LOC643937,9,66102441
LOC643985,9,66229897
LOC442421,9,66236296
LOC392335,9,66243677
LOC389740,9,66256058
FLJ20444,9,66263524
LOC644074,9,66450841
LOC389748,9,66697532
LOC286297,9,66758190
LOC643887,9,66770726
LOC644322,9,66944090
AQP7P1,9,66960037
LOC644311,9,66979377
LOC653458,9,67016593
LOC644175,9,67260585
MGC42630,9,67374677
LOC644228,9,67504632
ANKRD20A1,9,67516581
LOC644249,9,67567289
LOC441440,9,67665247
LOC644272,9,67788626
LOC644299,9,67789554
LOC644284,9,67789554
LOC441442,9,67846902
LOC401525,9,67858357
LOC643980,9,67917609
LOC653394,9,68131060
PGM5P2,9,68370066
LOC644508,9,68394432
LOC440896,9,68464039
LOC653404,9,68489306
LOC644019,9,68490173
LOC644038,9,68542243
LOC644537,9,68645369
LOC644558,9,68670826
LOC392331,9,68671638
LOC644576,9,68741544
LOC644587,9,68767564
LOC392343,9,68788402
LOC644609,9,68800614
AQP7P2,9,68921976
LOC644105,9,68941328
LOC644632,9,69006971
LOC644640,9,69014269
LOC442423,9,69067044
LOC644653,9,69076156
LOC644669,9,69184037
LOC644684,9,69372419
LOC644689,9,69379772
LOC644704,9,69433705
LOC653427,9,69465533
LOC653510,9,69470511
LOC644716,9,69573167
LOC644722,9,69580509
LOC644731,9,69634183
FOXD4L4,9,69666443
CBWD5,9,69672189
LOC642375,9,69719842
LOC644748,9,69885846
LOC644769,9,69889809
LOC644777,9,69967834
CBWD3,9,70046705
LOC440839,9,70054743
FOXD4L2,9,70107603
LOC644781,9,70110156
PGM5,9,70161635
C9orf71,9,70341316
LOC347097,9,70413861
PIP5K1B,9,70510439
C9orf42,9,70584784
PRKACG,9,70817271
FXN,9,70840164
LOC644829,9,70919589
TJP2,9,70978909
C9orf61,9,71134061
APBA1,9,71235022
PTAR1,9,71519835
LOC138255,9,71625551
MAMDC2,9,71848340
RNU2P3,9,71993310
SMC5L1,9,72063718
KLF9,9,72189333
TRPM3,9,72339769
LOC644951,9,73365927
TMEM2,9,73488103
C9orf77,9,73667188
C9orf85,9,73716243
LOC653553,9,73812484
C9orf57,9,73856119
LOC392350,9,73912302
GDA,9,73954113
LOC653558,9,74053357
ZA20D2,9,74159194
TMC1,9,74326537
ALDH1A1,9,74705407
ANXA1,9,74956601
LOC442424,9,74996985
LOC645025,9,75014277
LOC645035,9,75267191
LOC138971,9,75279145
LOC138972,9,75453195
RORB,9,76302072
TRPM6,9,76527231
C9orf40,9,76751698
C9orf41,9,76787693
C9orf95,9,76865936
OSTF1,9,76893279
PCSK5,9,77695441
RFK,9,78190266
LOC653162,9,78199663
GCNT1,9,78263966
LOC392352,9,78354018
KIAA0367,9,78416113
C9orf65,9,78627991
LOC442425,9,78824391
LOC645225,9,78845152
VPS13A,9,78982181
LOC642947,9,78998534
GNA14,9,79228368
GNAQ,9,79525009
LOC138916,9,79954478
LOC158452,9,79982948
LOC645258,9,80023792
CEP78,9,80040822
PSAT1,9,80101879
LOC340460,9,80838865
LOC645345,9,81195999
TLE4,9,81376698
LOC347119,9,81668792
TLE1,9,83388418
LOC645418,9,83493981
FLJ46321,9,83793507
LOC441448,9,83862854
LOC645448,9,83864122
LOC401533,9,83890892
LOC442426,9,83935487
LOC645465,9,84227735
LOC442427,9,84237001
RASEF,9,84787135
FRMD3,9,85052120
C9orf103,9,85427786
UBQLN1,9,85464699
LOC645542,9,85517236
GKAP1,9,85544156
KIF27,9,85641433
C9orf64,9,85743049
HNRPK,9,85772912
LOC645562,9,85785502
C9orf76,9,85785533
SLC28A3,9,86082912
LOC645608,9,86408846
NTRK2,9,86473286
LOC653648,9,86473547
LOC387873,9,87150793
AGTPBP1,9,87351275
LOC389764,9,87545989
LOC645704,9,87620156
LOC548599,9,87703822
MAK10,9,87745881
LOC645723,9,87745887
GOLPH2,9,87830876
C9orf153,9,88032046
HBLD2,9,88069281
ZCCHC6,9,88092468
LOC645767,9,88159486
LOC392358,9,88179701
GAS1,9,88749098
CDC20P,9,88816325
LOC494127,9,88888621
FLJ45537,9,88953379
DAPK1,9,89302616
LOC643284,9,89330012
CTSL,9,89530800
HCTSL-s,9,89577650
LOC645882,9,89602832
LOC442428,9,89629061
LOC392364,9,89662863
C9orf79,9,89687592
DKFZp434M131,9,89722684
LOC645937,9,89748429
CCRK,9,89771181
RPS10P3,9,89821000
LOC497256,9,89918108
LOC645961,9,89934044
LOC389768,9,89981128
LOC401537,9,90129137
SPIN,9,90193235
C9orf121,9,90339840
C9orf47,9,90795663
EDG3,9,90796182
SHC3,9,90817880
CKS2,9,91115933
SECISBP2,9,91123256
LOC643453,9,91157863
LOC349236,9,91166336
SEMA4D,9,91181972
LOC646083,9,91254293
GADD45G,9,91409748
LOC646134,9,91467723
LOC157916,9,91883383
OR7E31P,9,92018328
LOC642390,9,92023898
OR7E116P,9,92034200
LOC340515,9,92264540
DIRAS2,9,92411934
OR7E109P,9,92544604
OR7E108P,9,92553320
LOC642565,9,92560319
SYK,9,92603891
AUH,9,93015926
NFIL3,9,93211148
ROR2,9,93524705
SPTLC1,9,93833248
LOC389772,9,93919462
LOC642825,9,93943705
LOC642832,9,93949594
LOC392368,9,93973125
LOC138652,9,93979266
IARS,9,94012446
NOL8,9,94099461
RP11-19J3.3,9,94127562
OGN,9,94186081
OMD,9,94216359
ASPN,9,94258308
ECM2,9,94297420
IPPK,9,94415287
BICD2,9,94513466
ANKRD19,9,94611714
LOC442429,9,94638929
ZNF484,9,94648172
LOC642943,9,94687815
LOC642952,9,94695781
LOC642959,9,94713678
FGD3,9,94776603
SUSD3,9,94860810
C9orf89,9,94898321
NINJ1,9,94923601
WNK2,9,94987033
C9orf10OS,9,95248604
C9orf10,9,95253994
PHF2,9,95378851
BARX1,9,95753730
PTPDC1,9,95832897
CYCSP24,9,95840133
LOC158257,9,95978567
LOC643240,9,96061477
ZNF169,9,96080861
FAM22F,9,96120305
HIATL1,9,96243119
FBP2,9,96360823
FBP1,9,96405236
C9orf3,9,96528815
FANCC,9,96901157
LOC643342,9,97094441
PTCH,9,97246208
PSMA7P,9,97454964
LOC643439,9,97572427
C9orf130,9,97671643
LOC643485,9,97671643
LOC375748,9,97677804
C9orf102,9,97775005
LOC643520,9,97839739
HSD17B3,9,98037410
SLC35D2,9,98122809
ZNF367,9,98190057
HABP4,9,98252308
CDC14B,9,98292344
C9orf21,9,98443354
LOC441455,9,98527542
ZNF510,9,98557968
FLJ16636,9,98619094
FAM22G,9,98712179
LOC642921,9,98734769
HIATL2,9,98748148
CTSL2,9,98834758
TCEA1P,9,98869724
LOC340508,9,98877780
LOC643694,9,98953979
ZNF322B,9,98999358
KIAA1529,9,99040600
TDRD7,9,99214125
TMOD1,9,99326258
C9orf97,9,99402186
NCBP1,9,99435729
XPA,9,99477012
LOC392371,9,99500122
FOXE1,9,99655358
C9orf156,9,99706592
HEMGN,9,99728894
ANP32B,9,99785462
NANS,9,99858842
TRIM14,9,99871384
CORO2A,9,99926294
TBC1D2,9,100001139
GPR51,9,100090187
SAMD6,9,100534112
GALNT12,9,100609802
COL15A1,9,100746011
TGFBR1,9,100907233
ALG2,9,101018528
SEC61B,9,101024391
KRT8L1,9,101107215
NR4A3,9,101623958
LOC441461,9,101688426
STX17,9,101708787
TXNDC4,9,101781282
INVS,9,101901332
NANOGP5,9,101977102
TEX10,9,102104190
LOC644120,9,102166982
C9orf30,9,102229463
TMEFF1,9,102275538
LOC347273,9,102380157
LOC644160,9,102533343
LOC392374,9,102752434
PRG-3,9,102830852
LOC347275,9,103136195
BAAT,9,103162890
MRPL50,9,103192070
ZNF189,9,103200984
ALDOB,9,103223479
C9orf125,9,103277429
LOC644255,9,103311884
RNF20,9,103335954
GRIN3A,9,103371456
PPP3R2,9,103393718
CYLC2,9,104797484
LOC644336,9,104922051
LOC340511,9,105027594
SMC2L1,9,105896428
LOC347281,9,106027396
OR13F1,9,106306365
OR13C4,9,106328355
OR13C3,9,106337872
OR13C8,9,106371270
OR13D2P,9,106392119
OR13C5,9,106400559
OR13C2,9,106406773
OR13C9,9,106419350
OR13I1P,9,106431856
OR13C1P,9,106458865
OR13D1,9,106496524
OR13D3P,9,106524437
NIPSNAP3A,9,106549790
NIPSNAP3B,9,106566272
ABCA1,9,106583104
SLC44A1,9,107046929
FSD1NL,9,107250273
FSD1CL,9,107302762
GARNL2P,9,107322649
FCMD,9,107360245
TAL2,9,107464599
TMEM38B,9,107496646
LOC644602,9,107860469
LOC644620,9,108466855
ZNF462,9,108665199
LOC644661,9,108971678
RAD23B,9,109085365
LOC644698,9,109260086
KLF4,9,109286956
LOC644723,9,109345247
LOC392382,9,109842148
LOC347292,9,110428934
LOC644826,9,110596765
LOC442431,9,110638434
ACTL7B,9,110656692
ACTL7A,9,110664424
IKBKAP,9,110669621
C9orf6,9,110736282
CTNNAL1,9,110744672
C9orf5,9,110817241
C9orf4,9,110939458
EPB41L4B,9,110974081
LOC653326,9,111054233
PTPN3,9,111180337
LOC402375,9,111331843
PALM2-AKAP2,9,111582410
PALM2,9,111582540
AKAP2,9,111850797
C9orf152,9,112001662
TXN,9,112046131
TXNDC8,9,112105688
SVEP1,9,112168283
MUSK,9,112470960
EDG2,9,112675875
LOC644923,9,112774287
OR2K2,9,113129584
ZNF483,9,113327260
LTB4DH,9,113365073
C9orf29,9,113404938
bA16L21.2.1,9,113433484
LOC552891,9,113433487
GNG10,9,113454836
C9orf84,9,113488274
UGCG,9,113699027
SUSD1,9,113842882
ROD1,9,114020536
EPF5,9,114083089
LOC644996,9,114164722
HSDL2,9,114182172
KIAA1958,9,114289069
C9orf80,9,114488607
SNX30,9,114553103
TSCOT,9,114681021
LOC645057,9,114763775
LOC645064,9,114799221
ZFP37,9,114843995
C9orf110,9,114906830
C9orf109,9,114915027
SLC31A2,9,114953122
